Id,Name,Specie,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Control Method,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
B10FC3C,Fuel Oil Combustion in Boilers,Samarium,0.0063,0.0046,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-19-9,Sm,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.30",https://doi.org/10.1016/j.atmosres.2013.04.041,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Tin,0.0247,0.0034,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-31-5,Sn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.31",https://doi.org/10.1016/j.atmosres.2013.04.042,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Strontium,0.0007,0.0001,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Thorium,0.0246,0.0029,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Titanium,0.0131,0.0011,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Vanadium,0.6553,0.0477,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Tungsten,0.0102,0.0064,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Yttrium,0.0011,0.0003,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Zinc,0.0462,0.0034,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Zirconium,0.0019,0.0006,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-67-7,Zr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.39",https://doi.org/10.1016/j.atmosres.2013.04.050,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Flouride,0.0395,0.0040,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,16984-48-8,F-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.40",https://doi.org/10.1016/j.atmosres.2013.04.051,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Chloride,0.1926,0.0481,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,16887-00-6,Cl-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.41",https://doi.org/10.1016/j.atmosres.2013.04.052,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Nitrite,0.0093,0.0007,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14797-65-0,NO2-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.42",https://doi.org/10.1016/j.atmosres.2013.04.053,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Bromide,0.0963,0.0102,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,24959-67-9,Br-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.43",https://doi.org/10.1016/j.atmosres.2013.04.054,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Nitrate,0.0403,0.0104,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14797-55-8,NO3-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.44",https://doi.org/10.1016/j.atmosres.2013.04.055,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Phosphate,0.0057,0.0041,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14265-44-2,PO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.45",https://doi.org/10.1016/j.atmosres.2013.04.056,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Sulfate,30.0644,2.1295,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14808-79-8,SO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.46",https://doi.org/10.1016/j.atmosres.2013.04.057,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Sodium ion,0.5494,0.1184,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,Na+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.47",https://doi.org/10.1016/j.atmosres.2013.04.058,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Ammonium,0.7203,0.0815,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,NH4+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.48",https://doi.org/10.1016/j.atmosres.2013.04.059,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Soluble Potassium,0.0659,0.0700,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,K+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.49",https://doi.org/10.1016/j.atmosres.2013.04.060,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Soluble Calcium,0.0858,0.1305,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,Ca2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.50",https://doi.org/10.1016/j.atmosres.2013.04.061,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,Soluble Magnesium,0.051,0.0366,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,Mg2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.51",https://doi.org/10.1016/j.atmosres.2013.04.062,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,OC1,0.7988,0.0399,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.52",https://doi.org/10.1016/j.atmosres.2013.04.063,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,OC2,0.3578,0.0179,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.53",https://doi.org/10.1016/j.atmosres.2013.04.064,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,OC3,1.4673,0.0734,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.54",https://doi.org/10.1016/j.atmosres.2013.04.065,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,OC4,0.8485,0.0424,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.55",https://doi.org/10.1016/j.atmosres.2013.04.066,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,OP,0.2617,0.0131,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.56",https://doi.org/10.1016/j.atmosres.2013.04.067,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,EC1,15.4987,0.7749,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.57",https://doi.org/10.1016/j.atmosres.2013.04.068,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,EC2,0.778,0.0389,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.58",https://doi.org/10.1016/j.atmosres.2013.04.069,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B10FC3C,Fuel Oil Combustion in Boilers,EC3,0.1471,0.0074,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.59",https://doi.org/10.1016/j.atmosres.2013.04.070,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)