Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Control Method,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,other details
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Samarium,0.0129,0.0093,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",04/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-19-9,Sm,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.30",https://doi.org/10.1016/j.atmosres.2013.04.041,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Tin,0.0574,0.0075,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",05/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-31-5,Sn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.31",https://doi.org/10.1016/j.atmosres.2013.04.042,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Strontium,0.0055,0.0004,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",06/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Thorium,0.0101,0.0032,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",07/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Titanium,0.1368,0.0101,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",08/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Vanadium,0.3895,0.0305,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",09/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Tungsten,0.0286,0.0135,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",10/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Yttrium,0.0012,0.0006,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",11/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Zinc,0.221,0.0159,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",12/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Zirconium,0.0069,0.0013,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",13/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-67-7,Zr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.39",https://doi.org/10.1016/j.atmosres.2013.04.050,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Flouride,0.0545,0.0064,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",14/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,16984-48-8,F-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.40",https://doi.org/10.1016/j.atmosres.2013.04.051,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Chloride,0.4256,0.0977,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",15/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,16887-00-6,Cl-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.41",https://doi.org/10.1016/j.atmosres.2013.04.052,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Nitrite,0.024,0.0017,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",16/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,14797-65-0,NO2-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.42",https://doi.org/10.1016/j.atmosres.2013.04.053,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Bromide,0.0123,0.0088,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",17/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,24959-67-9,Br-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.43",https://doi.org/10.1016/j.atmosres.2013.04.054,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Nitrate,0.7638,0.0678,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",18/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,14797-55-8,NO3-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.44",https://doi.org/10.1016/j.atmosres.2013.04.055,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Phosphate,0.043,0.0099,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",19/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,14265-44-2,PO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.45",https://doi.org/10.1016/j.atmosres.2013.04.056,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Sulfate,17.4748,1.2428,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",20/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,14808-79-8,SO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.46",https://doi.org/10.1016/j.atmosres.2013.04.057,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Sodium ion,0.5182,0.1993,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",21/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,Na+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.47",https://doi.org/10.1016/j.atmosres.2013.04.058,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Ammonium,1.0443,0.1354,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",22/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,NH4+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.48",https://doi.org/10.1016/j.atmosres.2013.04.059,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Soluble Potassium,0.145,0.1382,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",23/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,K+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.49",https://doi.org/10.1016/j.atmosres.2013.04.060,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Soluble Calcium,0.9865,0.301,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",24/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,Ca2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.50",https://doi.org/10.1016/j.atmosres.2013.04.061,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Soluble Magnesium,0.0902,0.0714,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",25/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,Mg2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.51",https://doi.org/10.1016/j.atmosres.2013.04.062,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,OC1,3.6664,0.1833,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",26/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.52",https://doi.org/10.1016/j.atmosres.2013.04.063,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,OC2,14.4724,0.7236,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",27/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.53",https://doi.org/10.1016/j.atmosres.2013.04.064,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,OC3,12.9711,0.6486,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",28/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.54",https://doi.org/10.1016/j.atmosres.2013.04.065,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,OC4,4.4063,0.2203,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",29/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.55",https://doi.org/10.1016/j.atmosres.2013.04.066,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,OP,1.5285,0.0764,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",30/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.56",https://doi.org/10.1016/j.atmosres.2013.04.067,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,EC1,3.1747,0.1587,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",31/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.57",https://doi.org/10.1016/j.atmosres.2013.04.068,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,EC2,0.674,0.0337,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",01/01/2008,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.58",https://doi.org/10.1016/j.atmosres.2013.04.069,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,EC3,0.2805,0.014,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",02/01/2008,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.59",https://doi.org/10.1016/j.atmosres.2013.04.070,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel